question_id,algebraic_word_problem,reference_answer,step_by_step_solution,predicted_answer,topic,difficulty,rougeL_score,bleu_score
264,A worker can finish a job in 8 hours. How much of the job can he complete in 2 hours?,1/4 of the job,"Work rate = 1 job / 8 hours = 1/8 jobs/hour
In 2 hours, he completes 2 * (1/8) = 1/4 of the job.","Solve the following math problem: A worker can finish a job in 8 hours. How much of the job can he complete in 2 hours?
Answer: To find out how much of the job the worker can complete in 2 hours, we need to divide the total time it takes to complete the job (8 hours) by the number of hours we want to know the progress for (2 hours).

So, we divide 8 hours by 2 hours:
8 hours ÷ 2 hours = 4

Therefore, the worker can complete 4/8 or 1/2 of the job in 2 hours.

The answer is 1/2.",Work Problems,Medium,0.07339449541284404,5.955719397770549e-79
265,"If a car travels 300 miles in 5 hours, what is its average speed?",60 miles per hour,Average speed = Distance / Time = 300 miles / 5 hours = 60 miles per hour,"Solve the following math problem: If a car travels 300 miles in 5 hours, what is its average speed?
Answer: To find the average speed, we need to divide the total distance traveled by the time taken. In this case, the car traveled 300 miles in 5 hours, so the average speed is:
Average speed = Total distance ÷ Time taken
Average speed = 300 miles ÷ 5 hours
Average speed = 60 miles per hour
Therefore, the answer is 60 miles per hour.",Distance-Rate-Time,Easy,0.09638554216867469,0.026831116687501103
266,A student scores 80% on a test with 50 questions. How many questions did he answer correctly?,40 questions,Correct answers = 80% of 50 = 0.80 * 50 = 40 questions.,"Solve the following math problem: A student scores 80% on a test with 50 questions. How many questions did he answer correctly?
Answer: To find out how many questions the student answered correctly, we need to multiply the total number of questions by the percentage he got right. First, we convert the percentage to a decimal by dividing it by 100: 80/100 = 0.8. Then, we multiply this decimal by the total number of questions: 0.8 x 50 = 40. Therefore, the student answered 40 questions correctly.
The answer is 40.",Percentage Problems,Easy,0.042553191489361694,1.864699005416488e-155
267,A recipe requires 2 cups of flour for every 3 cups of sugar. How much flour is needed if there are 9 cups of sugar?,6 cups of flour,"Ratio of flour to sugar = 2:3
If sugar = 9 cups, then flour = (2/3) * 9 = 6 cups of flour.","Solve the following math problem: A recipe requires 2 cups of flour for every 3 cups of sugar. How much flour is needed if there are 9 cups of sugar?
Answer: To find the amount of flour needed, we need to set up a proportion. Since the ratio of flour to sugar is 2:3, we can write the proportion as 2/3 = x/9, where x represents the amount of flour needed.

To solve for x, we can cross-multiply and then divide:
2 * 9 = 3 * x
18 = 3x
x = 6

Therefore, 6 cups of flour are needed if there are 9 cups of sugar.

The answer is 6 cups.",Ratio and Proportion,Medium,0.06956521739130435,0.019851794822022203
268,"If a laptop originally costs $800 and is on sale for 20% off, what is the sale price?",$640,"Discount = 20% of $800 = 0.20 * 800 = $160
Sale price = $800 - $160 = $640.","Solve the following math problem: If a laptop originally costs $800 and is on sale for 20% off, what is the sale price?
Answer: To find the sale price of the laptop, we need to calculate the discount amount and subtract it from the original price. 

First, we find the discount amount by multiplying the original price by the percentage discount: 
Discount amount = $800 * 20% = $160

Next, we subtract the discount amount from the original price to find the sale price: 
Sale price = $800 - $160 = $640

Therefore, the sale price of the laptop is $640.",Discount Problems,Easy,0.020833333333333332,5.746825102397619e-232
269,A factory produces 120 toys in 4 hours. How many toys does it produce in 1 hour?,30 toys,Toys per hour = Total toys / Total hours = 120 / 4 = 30 toys.,"Solve the following math problem: A factory produces 120 toys in 4 hours. How many toys does it produce in 1 hour?
Answer: To find the number of toys produced in 1 hour, we need to divide the total number of toys produced (120) by the total number of hours (4). 

120 toys ÷ 4 hours = 30 toys

Therefore, the factory produces 30 toys in 1 hour.

The answer is 30 toys.",Work Problems,Easy,0.05479452054794521,2.083367454370479e-155
270,"If the product of two numbers is 48 and one number is 6, what is the other number?",8,"Let the other number be x.
6 * x = 48
x = 48 / 6 = 8.","Solve the following math problem: If the product of two numbers is 48 and one number is 6, what is the other number?
Answer: Let x be the other number.
Then, we have the equation 6x = 48.
Dividing both sides by 6, we get x = 8.
Therefore, the other number is 8.
The answer is 8.",Basic Arithmetic,Easy,0.03508771929824561,0.0
271,A cylinder has a radius of 3 meters and a height of 5 meters. What is its volume?,"Avoiding decimal results, keep it as 45π cubic meters.",Volume = π * radius^2 * height = π * 3^2 * 5 = 45π cubic meters.,"Solve the following math problem: A cylinder has a radius of 3 meters and a height of 5 meters. What is its volume?
Answer: The formula for the volume of a cylinder is $V=\pi r^2 h$. Substituting the given values, we get $V=\pi (3^2)(5)=45\pi$ cubic meters. Therefore, the volume of the cylinder is $45\pi$ cubic meters.",Geometry,Hard,0.08219178082191782,2.381178954561699e-155
272,"If 5y - 3 = 22, what is the value of y?",5,"5y - 3 = 22
5y = 22 + 3 = 25
y = 25 / 5 = 5.","Solve the following math problem: If 5y - 3 = 22, what is the value of y?
Answer: To solve for y, we need to isolate the variable on one side of the equation. First, we add 3 to both sides to get 5y = 25. Then, we divide both sides by 5 to get y = 5. Therefore, the value of y is 5.",Algebraic Equations,Easy,0.03225806451612903,6.4162308992004585e-232
273,A store sells a shirt for $40 after a 20% discount. What was the original price?,$50,"Let the original price be x.
0.80x = 40
x = 40 / 0.80 = 50.","Solve the following math problem: A store sells a shirt for $40 after a 20% discount. What was the original price?
Answer: Let's assume the original price of the shirt is $x.
After a 20% discount, the selling price of the shirt is 80% of the original price, which is 0.8x.
According to the given information, the selling price is $40.
So, we can write the equation: 0.8x = $40.
To find the original price, we need to solve this equation for x.
Dividing both sides of the equation by 0.8, we get:
x = $40 / 0.8 = $50.
Therefore, the original price of the shirt was $50.
The answer",Discount Problems,Medium,0.017699115044247787,0.0
274,"If 6 workers can complete a job in 10 hours, how long will it take 3 workers to complete the same job?",20 hours,"Work = Workers * Time = 6 * 10 = 60 worker-hours
3 workers will take = 60 / 3 = 20 hours.","Solve the following math problem: If 6 workers can complete a job in 10 hours, how long will it take 3 workers to complete the same job?
Answer: Let $t$ be the time it takes for 3 workers to complete the job. We know that the work rate is inversely proportional to the time, so we can set up the equation:
$$6 \cdot 10 = 3 \cdot t$$
Simplifying, we get:
$$60 = 3t$$
Dividing both sides by 3, we get:
$$t = 20$$
Therefore, it will take 3 workers 20 hours to complete the job.",Work Problems,Medium,0.04210526315789474,1.8152272605777304e-155
275,"A store has a sale of 15% off on all items. If an item originally costs $200, what is the discount amount?",$30,Discount = 15% of $200 = 0.15 * 200 = $30.,"Solve the following math problem: A store has a sale of 15% off on all items. If an item originally costs $200, what is the discount amount?
Answer: To find the discount amount, we need to multiply the original price by the percentage discount. 
Discount amount = 0.15 x $200 = $30
Therefore, the discount amount is $30.",Discount Problems,Easy,0.034482758620689655,6.60163220855285e-232
276,"If a rectangle has a length of 8 meters and a width of 3 meters, what is its perimeter?",22 meters,Perimeter = 2 * (Length + Width) = 2 * (8 + 3) = 22 meters.,"Solve the following math problem: If a rectangle has a length of 8 meters and a width of 3 meters, what is its perimeter?
Answer: To find the perimeter of a rectangle, we add up the lengths of all its sides. In this case, the rectangle has two sides with a length of 8 meters and two sides with a length of 3 meters. Therefore, the perimeter is:
$P = 2(8\text{ m}) + 2(3\text{ m}) = 16\text{ m} + 6\text{ m} = \boxed{22\text{ m}}$",Geometry,Easy,0.02247191011235955,6.017810420952586e-232
277,"If 9y + 6 = 33, what is the value of y?",3,"9y + 6 = 33
9y = 33 - 6 = 27
y = 27 / 9 = 3.","Solve the following math problem: If 9y + 6 = 33, what is the value of y?
Answer: First, we need to isolate the variable y by subtracting 6 from both sides of the equation:
9y + 6 - 6 = 33 - 6
9y = 27

Next, we need to divide both sides of the equation by 9 to find the value of y:
9y / 9 = 27 / 9
y = 3

The answer is y = 3.",Algebraic Equations,Easy,0.02857142857142857,6.072773298151499e-232
278,"A man earns $2,500 a month. How much does he earn in a year?","$30,000","Yearly earnings = Monthly earnings * 12 = 2500 * 12 = $30,000.","Solve the following math problem: A man earns $2,500 a month. How much does he earn in a year?
Answer: To find out how much the man earns in a year, we need to multiply his monthly earnings by the number of months in a year.
$2,500 × 12 = $30,000
Therefore, the man earns $30,000 in a year.
The answer is $30,000.",Basic Arithmetic,Easy,0.05882352941176471,6.466558133769387e-232
279,"A bag contains 3 red balls, 2 green balls, and 5 blue balls. What fraction of the balls is blue?",5/10 or 1/2,"Total balls = 3 + 2 + 5 = 10
Fraction of blue balls = 5 / 10 = 1/2.","Solve the following math problem: A bag contains 3 red balls, 2 green balls, and 5 blue balls. What fraction of the balls is blue?
Answer: To find the fraction of blue balls, we need to divide the number of blue balls by the total number of balls in the bag. The total number of balls is 3 + 2 + 5 = 10. Therefore, the fraction of blue balls is 5/10 or 1/2. The answer is 1/2.",Fraction Problems,Easy,0.12048192771084336,2.01503865925525e-155
280,"A box contains 120 chocolates. If 1/3 of the chocolates are dark chocolate, how many are dark chocolate?",40 chocolates,Dark chocolates = 1/3 of 120 = 120 / 3 = 40 chocolates.,"Solve the following math problem: A box contains 120 chocolates. If 1/3 of the chocolates are dark chocolate, how many are dark chocolate?
Answer: To solve this problem, we need to multiply the total number of chocolates by the fraction that represents the proportion of dark chocolates. 

1/3 of 120 chocolates = (1/3) x 120 = 40

Therefore, there are 40 dark chocolates in the box.
The answer is 40.",Fraction Problems,Easy,0.05479452054794521,7.490163752058132e-232
281,"If a car covers 180 miles on 3 gallons of gas, what is its miles per gallon (MPG)?",60 MPG,MPG = Distance / Gallons = 180 miles / 3 gallons = 60 MPG.,"Solve the following math problem: If a car covers 180 miles on 3 gallons of gas, what is its miles per gallon (MPG)?
Answer: To find the MPG of the car, we need to divide the distance covered by the amount of gas used. So, MPG = distance/gas. Plugging in the given values, we get MPG = 180/3 = 60. Therefore, the car has a MPG of 60.
This question is categorized under the topic of fuel efficiency and requires the knowledge of basic arithmetic operations.",Distance-Rate-Time,Medium,0.04597701149425288,5.9825138229219476e-232
282,"A pizza is cut into 8 slices. If you eat 3 slices, what fraction of the pizza is left?",5/8,"Fraction left = Total slices - Slices eaten = 8 - 3 = 5 slices left
Fraction of pizza left = 5/8.","Solve the following math problem: A pizza is cut into 8 slices. If you eat 3 slices, what fraction of the pizza is left?
Answer: If the pizza is cut into 8 slices and you eat 3 slices, then the remaining slices are 8 - 3 = 5. The fraction of the pizza left is 5/8. Therefore, the answer is 5/8.",Fraction Problems,Easy,0.06349206349206349,0.0
283,"If a rectangle's length is doubled and the width is halved, how does its area change?",The area remains the same.,"Original Area = Length * Width.
New Length = 2 * Length and New Width = Width / 2.
New Area = (2 * Length) * (Width / 2) = Length * Width = Original Area.","Solve the following math problem: If a rectangle's length is doubled and the width is halved, how does its area change?
Answer: Let the original length and width of the rectangle be L and W, respectively. Then, the original area is A = LW. If the length is doubled and the width is halved, the new dimensions are 2L and W/2. Thus, the new area is A' = (2L)(W/2) = LW = A. Therefore, the area of the rectangle remains the same.",Geometry,Medium,0.11494252873563218,7.607840343898531e-79
