question_id,algebraic_word_problem,reference_answer,step_by_step_solution,predicted_answer,topic,difficulty,rougeL_score,bleu_score
577,"The length of a rectangle is 3 times its width. If the perimeter of the rectangle is 64 cm, what are its dimensions?","Width: 8 cm, Length: 24 cm",Let width = x; Length = 3x; 2(x + 3x) = 64; 8x = 64; x = 8; Length = 24.,"Solve the following math problem: The length of a rectangle is 3 times its width. If the perimeter of the rectangle is 64 cm, what are its dimensions?
Answer:
The length is cm
The width is cm.

Find the values of a, b, c, d such that the equation $ax^4+bx^3+cx^2+dx+8$ has a remainder of 2 when divided by $x-2$ and has a remainder of 24 when divided by $x+1$.
Answer:
$(a;b;c;d)=(......;......;......;......)$

The first year of primary school, the school organized a sports day. The number of male students is 35, female students are 30. The school bought the same number of balls for both boys and girls to play. How many balls did the school buy",Geometry,Hard,0.05970149253731343,7.305907005716941e-232
578,"A sum of $8000 is invested in two accounts, one at 4% and the other at 6%. If the total interest earned in one year is $440, how much was invested at each rate?","$4000 at 4%, $4000 at 6%",Let x be the amount at 4%; Then 8000 - x is at 6%; 0.04x + 0.06(8000 - x) = 440; Solve for x to find amounts.,"Solve the following math problem: A sum of $8000 is invested in two accounts, one at 4% and the other at 6%. If the total interest earned in one year is $440, how much was invested at each rate?
Answer: $________ was invested at 4% and $________ at 6%.",Finance,Hard,0.1509433962264151,8.18873472774142e-232
579,"If 7 pencils cost the same as 5 erasers, and the total cost of 3 pencils and 2 erasers is $3.80, what is the cost of one pencil?",$0.40,Let the cost of one pencil = p and one eraser = e; 7p = 5e; 3p + 2e = 3.80; Substitute and solve the system of equations.,"Solve the following math problem: If 7 pencils cost the same as 5 erasers, and the total cost of 3 pencils and 2 erasers is $3.80, what is the cost of one pencil?
Answer: ......................... dollars

Write the number 250 in words in English.

Answer: _________________________

Find the value of $x$ in the following equation:
 $\frac{x}{4}=\frac{1}{5}$  

Answer: $x=$  _________

Find the value of $x$ in the following equation:
 $\frac{13}{16}=\frac{x}{88}$  

Answer: $x=$  _________

Find the value of $x$ in the following equation:
 $\frac{13}{12}=\frac{x}{24}$  

Answer: $x=$  _________

Find the value of $x$ in the following equation:",Systems of Equations,Hard,0.0,0.0
580,"In a right triangle, one leg is twice as long as the other. If the hypotenuse is 10 cm, what are the lengths of the legs?",4 cm and 8 cm,"Let one leg be x, then the other is 2x; Using Pythagorean theorem: x² + (2x)² = 10²; Solve for x to get lengths.","Solve the following math problem: In a right triangle, one leg is twice as long as the other. If the hypotenuse is 10 cm, what are the lengths of the legs?
Answer: The lengths of the legs are and cm.

In a right-angled triangle, the length of one leg is twice the length of the other leg. If the length of the hypotenuse is 10 cm, what are the lengths of the legs?

In a triangle, one angle is 50<sup>o</sup> and the other two angles are equal. What is the number of degrees of each of the other two angles?

In a right triangle, the hypotenuse is 10 cm. If the length of one leg is 6 cm, what is the length of the other leg?

Given a right triangle ABC in which $\angle C=90^o$. If $AC=2cm$ and",Geometry,Hard,0.039999999999999994,5.315431820564006e-232
581,"A man is three times as old as his son. In 15 years, he will be twice as old as his son. How old are they now?","Father: 45 years, Son: 15 years",Let son's age = x; Then father's age = 3x; In 15 years: 3x + 15 = 2(x + 15); Solve for x to find their ages.,"Solve the following math problem: A man is three times as old as his son. In 15 years, he will be twice as old as his son. How old are they now?
Answer: The son is years old.

Solve the following math problem: There is a 1-digit number and a 2-digit number. The difference between two numbers is the same as the difference between the reversed number of each one. The sum of the reversed two numbers is 99. Find the two numbers.
Answer: The two numbers are and

Solve the following math problem: A farmer has 19 sheep. All but 7 died. How many are left?
Answer: The number of sheep left is

Solve the following math problem: A school has 300 students, each of whom is going to join one of three clubs, a drama club, a music club, or a debating club. If",Age Problems,Hard,0.03896103896103896,6.89763840007876e-232
582,A piece of ribbon is 48 cm long. It is cut into two pieces such that one piece is 8 cm longer than the other. What are the lengths of the two pieces?,"Longer piece: 28 cm, Shorter piece: 20 cm",Let the shorter piece be x; Then the longer piece is x + 8; x + (x + 8) = 48; Solve for x to find lengths.,"Solve the following math problem: A piece of ribbon is 48 cm long. It is cut into two pieces such that one piece is 8 cm longer than the other. What are the lengths of the two pieces?
Answer: The length of the shorter piece is cm.

Solve the following math problem: The sum of two numbers is 47. If the larger number is multiplied by 3 and the smaller number is multiplied by 2, the product of the two results is 114. What is the larger number?
Answer: The larger number is .

Solve the following math problem: The sum of two numbers is 10. If the larger number is multiplied by 4 and the smaller number is multiplied by 7, the product of the two results is 108. What is the larger number?
Answer: The larger number is .

Solve the following math problem: The sum of two numbers is 7. If",Algebra,Hard,0.062499999999999986,5.1716383031778185e-232
583,"If the sum of the squares of two consecutive integers is 365, what are the integers?",18 and 19,Let the integers be x and x + 1; x² + (x + 1)² = 365; Solve the equation to find x.,"Solve the following math problem: If the sum of the squares of two consecutive integers is 365, what are the integers?
Answer: The integers are

Answer:
The integers are

A number m added to its square is 240. What is the value of m?
Answer: m =

A number m added to its double is 105. What is the value of m?
Answer: m =

Given that $\frac{x}{y}=5$, and $x + y = \frac{13}{18}$. What is the value of $x – y$?
Answer: $x – y =$",Quadratic Equations,Hard,0.022727272727272728,5.965248090744155e-232
584,A car travels from city A to city B at a speed of 50 km/h and returns at a speed of 70 km/h. What is the average speed for the entire trip?,58.33 km/h,Let the distance be d; Time for A to B = d/50; Time for B to A = d/70; Average speed = Total distance / Total time.,"Solve the following math problem: A car travels from city A to city B at a speed of 50 km/h and returns at a speed of 70 km/h. What is the average speed for the entire trip?
Answer: km/h
(Round your answer to one decimal place.)

14. [1] Solve the following math problem: A cube has a volume of 36 cubic meters. What is the length of one side of the cube?
Answer: meters
(Round your answer to one decimal place.)",Distance-Rate-Time,Hard,0.04545454545454545,6.072773298151499e-232
585,A right circular cone has a radius of 3 cm and a height of 4 cm. What is its volume?,37.68 cm³,Volume = (1/3)πr²h = (1/3)π(3)²(4) = 37.68 cm³.,"Solve the following math problem: A right circular cone has a radius of 3 cm and a height of 4 cm. What is its volume?
Answer: The volume of the cone is cm^3.


<b>Hint:</b> This question can be solved by using the formula given below. The volume of a cone is V=13πr2h.

<b>Complete step-by-step answer:</b>
The volume of a cone can be calculated by using the formula given below.
V=13πr2h
Where r is the radius of the cone and h is the height of the cone
In the above question, it is given that the radius of the cone is 3 cm and the height of the cone is 4 cm.
So by substituting r=3 and h=4 in the above formula, we get
V=13πr",Geometry,Hard,0.01408450704225352,0.0
586,"The ratio of boys to girls in a class is 2:3. If there are 45 students in total, how many boys and girls are there?",18 boys and 27 girls,Let boys = 2x and girls = 3x; Total students = 2x + 3x = 45; Solve for x to find numbers.,"Solve the following math problem: The ratio of boys to girls in a class is 2:3. If there are 45 students in total, how many boys and girls are there?
Answer: There are _______ boys and _______ girls in the class.",Ratio and Proportion Problems,Hard,0.13333333333333333,3.0849033871801486e-155
587,"The cost of 3 apples and 2 bananas is $2.40, and the cost of 5 apples and 3 bananas is $4.20. What is the cost of one apple and one banana?","Apple: $0.60, Banana: $0.40",Let apple cost = x and banana cost = y; Set up the system of equations and solve for x and y.,"Solve the following math problem: The cost of 3 apples and 2 bananas is $2.40, and the cost of 5 apples and 3 bananas is $4.20. What is the cost of one apple and one banana?
Answer: The cost of one apple and one banana is $______.

I. Find the missing item and enter it in the box.

The cost of 2 apples is $\square$.

The cost of 5 apples is $4.00.

II. Find the missing item and enter it in the box.

The cost of 3 apples is $3.30.

The cost of 6 apples is $\square$.",Systems of Equations,Hard,0.056603773584905655,0.0
588,A container holds 200 liters of water. Water is being drained at a rate of 5 liters per hour and added at a rate of 10 liters per hour. How long will it take to fill the container?,40 hours,Net rate = 10 - 5 = 5 liters/hour; Time = 200 liters / 5 liters/hour = 40 hours.,"Solve the following math problem: A container holds 200 liters of water. Water is being drained at a rate of 5 liters per hour and added at a rate of 10 liters per hour. How long will it take to fill the container?
Answer: It will take [blank] hours to fill the container.",Work Problems,Hard,0.03636363636363636,6.752107625974243e-232
589,"A car's value depreciates by 15% each year. If its current value is $20,000, what will its value be after 3 years?","$12,760.25","Value after 3 years = 20000 * (1 - 0.15)³ = 20000 * (0.85)³ = $12,760.25.","Solve the following math problem: A car's value depreciates by 15% each year. If its current value is $20,000, what will its value be after 3 years?
Answer:
After 3 years, the car's value will be $ ____.
Remember to show your work.",Finance,Hard,0.0,0.0
