question_id,algebraic_word_problem,reference_answer,step_by_step_solution,predicted_answer,topic,difficulty,rougeL_score,bleu_score
40,"The ratio of boys to girls in a class is 4:5. If there are 90 students in total, how many are boys and how many are girls?",40 boys and 50 girls,"Let boys = 4x and girls = 5x
Total students = 4x + 5x = 90
9x = 90
x = 10
Boys = 4 * 10 = 40, Girls = 5 * 10 = 50","Solve the following math problem: The ratio of boys to girls in a class is 4:5. If there are 90 students in total, how many are boys and how many are girls?
Answer:
Number of boys = 36
Number of girls = 54
Step-by-step explanation:
Given that the ratio of boys to girls in a class is 4:5.
The total number of students in the class is 90.
Let the number of boys be x.
Therefore, the number of girls will be 5x.
Now, according to the question:
Number of boys + Number of girls = Total number of students.
x + 5x = 90
6x = 90
x = 90/6
x = 15.
Hence, the number of boys = 15 and the number of girls =",Ratio and Proportion Problems,Hard,0.047619047619047616,1.7454562307339237e-155
41,"Machine X can complete a task in 9 hours, and Machine Y can complete it in 12 hours. After working together for 4 hours, Machine X breaks down. How long will Machine Y take to finish the task?",5.33 hours,"Rate of Machine X = 1/9 job/hour, Rate of Machine Y = 1/12 job/hour
Together for 4 hours: (1/9 + 1/12) * 4 = 7/18 job completed
Remaining job = 1 - 7/18 = 11/18
Time for Machine Y to finish = (11/18) / (1/12) = 7.33 hours","Solve the following math problem: Machine X can complete a task in 9 hours, and Machine Y can complete it in 12 hours. After working together for 4 hours, Machine X breaks down. How long will Machine Y take to finish the task?
Answer:
Machine Y can complete the task in 8 hours.
Step-by-step explanation:
Let the job be completed in ‘t’ hours, then
We know that,
We get,
Hence, the answer is 8 hours.",Work Problems (Complex),Hard,0.025,0.0
42,"A shopkeeper sells an item for $150, making a 10% profit. What was the cost price of the item?",$136.36,"Selling price = Cost price * (1 + Profit %)
150 = Cost price * 1.1
Cost price = 150 / 1.1 = $136.36","Solve the following math problem: A shopkeeper sells an item for $150, making a 10% profit. What was the cost price of the item?
Answer:
Let the cost price of the item be x.
10% of x = 10/100 * x = 0.1x
Profit = Selling price – Cost price
10% of x = 150 – x
0.1x = 150 – x
0.1x + x = 150
1.1x = 150
x = 150/1.1
x = 136.36
Therefore, the cost price of the item is approximately $136.36.

## What is a shopkeeper?
A shopkeeper is a person who buys",Profit and Loss,Hard,0.042553191489361694,0.0
43,Mike starts with 10 pencils. He gives away 2 pencils each day. How many pencils will he have after 5 days?,0 pencils,"Day 1: 10 - 2 = 8 pencils
Day 2: 8 - 2 = 6 pencils
Day 3: 6 - 2 = 4 pencils
Day 4: 4 - 2 = 2 pencils
Day 5: 2 - 2 = 0 pencils","Solve the following math problem: Mike starts with 10 pencils. He gives away 2 pencils each day. How many pencils will he have after 5 days?
Answer: 0
Question 8:
Solve the following math problem: Mike starts with 10 pencils. He gives away 3 pencils each day. How many pencils will he have after 6 days?
Answer: 0
Question 9:
Solve the following math problem: Mike starts with 10 pencils. He gives away 2 pencils each day. How many pencils will he have after 6 days?
Answer: 0
Question 10:
Solve the following math problem: Mike starts with 10 pencils. He gives away 2 pencils each day. How many pencils will he have after 2 days?
Answer: 0
Question 11:
Solve",Simple Equations,Easy,0.032520325203252036,6.532350510338584e-232
44,A notebook costs $4.50. How much will 5 notebooks cost?,$22.50,5 notebooks * $4.50/notebook = $22.50,"Solve the following math problem: A notebook costs $4.50. How much will 5 notebooks cost?
Answer: 5 notebooks will cost $22.50.
Solve the following math problem: A notebook costs $4.50. How much will 5 notebooks cost? Answer: 5 notebooks will cost $22.50.",Basic Arithmetic,Easy,0.08333333333333333,0.0
45,"Tom is 3 years younger than Jack. If Jack is 15, how old is Tom?",12 years old,Tom = Jack's age - 3 = 15 - 3 = 12,"Solve the following math problem: Tom is 3 years younger than Jack. If Jack is 15, how old is Tom?
Answer: 12 years old

## 2. Tom and Jack are brothers. Tom is three years younger than Jack. Jack is 15 years old. How old is Tom?
Answer: 12 years old

## 3. Tom is three years younger than his brother Jack. If Jack is 15 years old, then how old is Tom?
Answer: 12 years old

## 4. If Tom is three years younger than Jack and Jack is 15 years old, then how old is Tom?
Answer: 12 years old

## 5. Tom and Jack are brothers. Jack is 15 years old and Tom is three years younger than Jack.",Age Problems (Basic),Easy,0.04958677685950414,5.23952972670051e-79
46,A car travels at 50 miles per hour. How far does it travel in 4 hours?,200 miles,Distance = Speed * Time = 50 miles/hour * 4 hours = 200 miles,"Solve the following math problem: A car travels at 50 miles per hour. How far does it travel in 4 hours?
Answer:
200 miles
Step by Step Explanation: 
200 miles
- We know that speed = distance / time, where speed = 50 miles/hour, time = 4 hours, and distance = ?
- By substituting the values in the above equation, we get 50 = distance / 4
- By multiplying both sides by 4, we get 200 = distance
- Thus, the car travels 200 miles in 4 hours.
You can reuse this answer
Creative Commons License",Distance-Rate-Time,Easy,0.04545454545454545,1.7965125777359588e-155
47,John and Mike together have 90 dollars. John has 20 dollars more than Mike. How much does each have?,John has 55 dollars and Mike has 35 dollars,"Let Mike's dollars = x
John's dollars = x + 20
x + (x + 20) = 90
2x + 20 = 90
2x = 70
x = 35
John = 55, Mike = 35","Solve the following math problem: John and Mike together have 90 dollars. John has 20 dollars more than Mike. How much does each have?
Answer: John has 55 dollars. Mike has 35 dollars.
Explanation:
John's money = Mike's money + 20 dollars
John's money + Mike's money = 90 dollars
Mike's money + 20 dollars + Mike's money = 90 dollars
2 x Mike's money + 20 dollars = 90 dollars
2 x Mike's money = 90 dollars - 20 dollars
2 x Mike's money = 70 dollars
Mike's money = 70 / 2
Mike's money = 35 dollars
John's money = Mike's money + 20 dollars",Equations with Two Variables,Medium,0.14285714285714285,1.191851949593011e-78
48,"A solution contains 40% salt. If there are 20 liters of solution, how much salt is in the solution?",8 liters of salt,Amount of salt = 40% of 20 liters = 0.4 * 20 = 8 liters,"Solve the following math problem: A solution contains 40% salt. If there are 20 liters of solution, how much salt is in the solution?
Answer: 8 liters of salt

## What is the difference between a solution and a solute?
A solution is a homogeneous mixture of two or more substances. The substances that make up the solution are called the components of the solution. The component present in the greatest amount is called the solvent and the components present in lesser amounts are called the solutes.
Also Check: What Is The Molecular Geometry Of Ccl4

## Concentrations Of Solutions: Mass/mass
Mass/mass percent is the mass of the solute divided by the mass of the solution, multiplied by 100%.
Mass/mass percentage is also referred to by similar names such as percent mass, percent weight, weight/weight percent, and",Mixture Problems,Medium,0.055944055944055944,0.016335344574576867
49,A car and a bike together can cover a distance in 2 hours. The car alone can cover it in 1.5 hours. How long will the bike take to cover the distance alone?,6 hours,"Rate of car = 1/1.5 distance/hour, Rate of bike = 1/x distance/hour
Together: 1/1.5 + 1/x = 1/2
Solve for x = 6 hours","Solve the following math problem: A car and a bike together can cover a distance in 2 hours. The car alone can cover it in 1.5 hours. How long will the bike take to cover the distance alone?
Answer: 3 hours.
A truck takes 8 hours to cover a distance of 240 miles. If the truck is to cover a distance of 360 miles, what should be the time taken by the truck?
Answer: 12 hours.
The time taken by train A to cover a distance of 400 km is 4 hours. How much time would train B take to cover the same distance if train B runs at a speed of 50% more than train A?
Answer: 3 hours.
A train takes 40 seconds to cross a stationary pole. If the speed of the train is 72 km/hr, then find the length of the train.",Work Problems,Medium,0.013333333333333332,5.2410718031008256e-232
50,"In 3 years, Anna will be three times as old as she was 5 years ago. How old is Anna now?",7 years old,"Let Anna's current age = x
In 3 years, Anna's age = x + 3
5 years ago, Anna's age = x - 5
x + 3 = 3(x - 5)
x + 3 = 3x - 15
x = 7","Solve the following math problem: In 3 years, Anna will be three times as old as she was 5 years ago. How old is Anna now?
Answer:

## 10
Explanation:
Let the age of Anna now be X.
Then three years from now, she will be X + 3.
And 5 years ago she will be X - 5.
As per the question, X + 3 = 3(X - 5)
or X + 3 = 3X - 15
or 2X = 18
or X = 9
Thus, Anna is 9 years old.

## See More Problems on Subscribe With Us
Login/Signup to comment

## One comment on “Anna’s age”
Let the age of Anna be ‘a’ now.",Age Problems (Complex),Medium,0.03636363636363636,6.587480718373388e-232
51,A laptop is priced at $900 with a 20% discount. What is the sale price?,$720,Sale price = $900 * (1 - 0.20) = $900 * 0.80 = $720,"Solve the following math problem: A laptop is priced at $900 with a 20% discount. What is the sale price?
Answer:
A laptop is priced at $900 with a 20% discount. The sale price is $720.
Step-by-step explanation:
To find the sale price, you need to subtract the discount from the original price. The discount is calculated as a percentage of the original price. In this case, the discount is 20% of $900, which is $180. To find the sale price, you subtract $180 from $900, which gives you $720.
$900 x 20% = 180
$900 – 180 = $720",Percentage Problems,Easy,0.02,5.761138600803475e-232
52,A car travels 100 miles in 2 hours. What is the average speed?,50 miles per hour,Speed = Distance / Time = 100 miles / 2 hours = 50 miles per hour,"Solve the following math problem: A car travels 100 miles in 2 hours. What is the average speed?
Answer:
80mph
100 miles/2 hours = 50 miles/hour
50 miles/hour * 2 = 80mph

## What is the word average of 100 and 70?
Answer:
80
(100 + 70) / 2 = 170 / 2 = 80

## What is the word average of 100 and 70?
Answer:
80
(100 + 70) / 2 = 170 / 2 = 80

## What is the word average of 100 and 70?",Distance-Rate-Time,Easy,0.07594936708860758,7.073675849566084e-232
53,"Jack buys 3 shirts, each priced at $30. He gets a $15 discount. How much does he pay?",$75,"Total = 3 * $30 = $90
Discount = $15
Final amount = $90 - $15 = $75","Solve the following math problem: Jack buys 3 shirts, each priced at $30. He gets a $15 discount. How much does he pay?
Answer: $75
Explanation:
3 x $30 = $90
$90 - $15 = $75

## “I don’t know,” I said to myself.
I didn’t know what to say. I didn’t know how to react. I didn’t know what to do.
I didn’t know where to turn. I didn’t know if I would be accepted. I didn’t know if I would be able to find a job. I didn’t know if I would be able to make it. I didn’t know if I would be able to pay my bills. I didn’t know if I would be able to get",Simple Equations,Easy,0.015625,5.493030127324876e-232
54,A square has a side length of 6 meters. What is its area?,36 square meters,Area = side^2 = 6^2 = 36 square meters,"Solve the following math problem: A square has a side length of 6 meters. What is its area?
Answer: If a square has a side length of 6 meters, its area is 36 square meters.
To find the area of a square, you need to multiply the length of one side by itself. In this case, the length of each side is 6 meters, so you would multiply 6 by 6 to get 36 square meters.

## What is the answer to the math problem?
The answer to the math problem is 36.

## What is the area of the square?
The area of the square is 36 square meters.

## What is the formula for finding the area of a square?
The formula for finding the area of a square is A = s",Geometry,Easy,0.04477611940298508,1.5295725212469565e-155
55,"Tom has 3 times as many books as Lisa. Together, they have 80 books. How many books does each have?","Tom has 60 books, Lisa has 20 books","Let Lisa's books = x
Tom's books = 3x
x + 3x = 80
4x = 80
x = 20, 3x = 60","Solve the following math problem: Tom has 3 times as many books as Lisa. Together, they have 80 books. How many books does each have?
Answer:
Tom has 60 books. Lisa has 20 books.
Step-by-step explanation:
T = number of books Tom has
L = number of books Lisa has
Together they have 80 books, so
T + L = 80
Also, Tom has 3 times as many books as Lisa, so
T = 3L
Substitute this into the first equation:
3L + L = 80
4L = 80
L = 20
L = 20
So, Tom has 3 times as many books as Lisa, so
T = 3(20) = 60",Equations with Two Variables,Medium,0.14545454545454545,1.0170576267946284e-78
56,"A company’s revenue increased by 15% this year. Last year’s revenue was $120,000. What is this year’s revenue?","$138,000","New revenue = $120,000 * (1 + 0.15) = $120,000 * 1.15 = $138,000","Solve the following math problem: A company’s revenue increased by 15% this year. Last year’s revenue was $120,000. What is this year’s revenue?
Answer: The correct answer is $138,000.
Solution: The formula for calculating the percentage increase is (New Value – Old Value) / Old Value × 100%. In this case, the New Value is the unknown revenue for this year, and the Old Value is last year’s revenue of $120,000. We are told that the revenue increased by 15%, so we can use the formula to calculate the New Value:
(New Value – $120,000) / $120,000 × 100% = 15%
Simplifying this equation, we get:
New Value / $120",Percentage Problems,Medium,0.035398230088495575,0.0
